Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Ryan Webb,CLE,0.121658,0.700417,0.422251,4.70849,1.33501,1.33501,0,0,0,6.85443,30.153,6.92246,3.89783,3.58601,0.937086,2.8324,0.0492625,0.451766,5.36295,7.04166,3.719,1.89343,1.23041,0.177858,0.0939342,0.083923548,0.257639,1.42315,0.290993,0.693719,,,4.78498,0.0375972,0.027076,999,0.914736,0.442018,1.38183,0.914736,-0.442018,3.15756,22.3,3.185714285714286,23,3.2857142857142856,,,,,,,,,,,,,,,,,,,Ryan Webb,sa3018280,669067
Mason Black,KCR,1.41346,2.30184,1.09421,4.91348,19.6361,2.81952,0,0.646464,0,36.2526,159.107,36.6097,21.5128,19.7918,5.61424,15.3347,0.209255,1.66778,29.5132,7.32688,3.80696,1.9246,1.39378,0.185492,0.0963796,0.089112759,0.257625,1.43285,0.289739,0.690301,,,4.92718,0.0368876,-0.151586,999,2.06828,-1.39147,0.789399,2.06828,1.39147,3.94747,109.40000000000002,3.0388888888888896,115,3.1944444444444446,,,,,,,,,,,,,,,,,,,Mason Black,30171,696131
Carson Spiers,CIN,0.290467,0.478753,0.308334,5.44246,1.60656,0.576264,0,0,0,5.81975,26.0478,6.61903,3.82534,3.51931,1.05921,2.16348,0.0237274,0.329848,4.91001,7.59313,3.34573,2.2695,1.63803,0.1885,0.0830579,0.10544196516275406,0.281009,1.50909,0.316163,0.679101,,,5.09909,0.0325958,-0.0131809,999,1.777,-0.913166,1.35133,1.777,0.913166,3.19822,17.90000000000001,2.9833333333333347,21,3.5,,,,,,,,,,,,,,,,,,,Carson Spiers,27685,686730
Ben Kudrna,KCR,0.57352,0.91736,0.494852,4.87571,6.49386,1.61287,0,0.679579,0,12.2008,53.9917,12.4747,7.18448,6.60972,1.59064,5.39942,0.170178,0.613286,9.20639,6.79116,3.98293,1.70507,1.17335,0.170515,0.100005,0.070510179,0.260004,1.465,0.292725,0.683166,,,4.79927,0.0322107,0.0122801,999,0.460388,-0.951381,1.24502,0.460388,0.951381,3.33997,37.000000000000014,3.0833333333333344,38,3.1666666666666665,,,,,,,,,,,,,,,,,,,Ben Kudrna,sa3018253,695667
Thomas Harrington,PIT,0.756347,1.32351,0.699168,4.83093,7.05301,2.06317,0.0589137,0.434901,0,15.6381,67.2523,15.9734,9.12396,8.39404,2.47888,5.07543,0.165152,0.696692,12.5947,7.24851,2.92101,2.48151,1.42664,0.187276,0.0754685,0.11180753260850906,0.259814,1.346,0.290789,0.678382,,,4.69238,0.0302852,0.0684733,999,1.48364,-2.96193,1.21125,1.48364,2.96193,3.38499,60.20000000000001,3.7625000000000006,62,3.875,,,,,,,,,,,,,,,,,,,Thomas Harrington,31989,802419
Jhonathan Díaz,SEA,0.010044,0.0400091,0.244488,4.14901,3.69026,0.540462,0,0,0,5.89356,24.8746,5.62138,2.9532,2.71694,0.727056,1.93659,0,0.166362,4.65494,7.10851,2.95734,2.40368,1.11028,0.187136,0.0778541,0.10928227007389069,0.246859,1.28241,0.28145,0.704084,,,4.22967,0.0292149,0.0254995,999,0.685672,-3.36776,1.43948,0.685672,3.36776,3.0807,20.500000000000007,3.416666666666668,21,3.5,,,,,,,,,,,,,,,,,,,Jhonathan Diaz,20298,646242
Landon Knack,LAD,0.896849,1.19061,0.805076,4.87534,11.0384,2.4267,0.00361778,0.56306,0,21.275,91.4152,20.3263,12.5269,11.5248,3.68257,8.30322,0.113392,0.875362,19.1233,8.08978,3.51252,2.30312,1.55784,0.209192,0.0908297,0.11836246401071548,0.247169,1.34569,0.280053,0.685979,,,4.8819,0.0284886,-0.0926278,999,1.06446,-0.800386,1.09884,1.06446,0.800386,3.53487,69.2,3.2952380952380955,68,3.238095238095238,,,,,,,,,,,,,,,,,,,Landon Knack,27487,689017
Alan Rangel,PHI,1.08787,1.07572,1.15075,4.64066,11.5736,2.68146,0.0803151,0.767269,0.207061,26.2167,112.07,26.0389,14.6936,13.5181,4.62431,8.98526,0.129731,0.755202,21.1348,7.2554,3.08457,2.35216,1.58749,0.188585,0.0801753,0.1084098294377327,0.254461,1.33595,0.279671,0.712101,,,4.93048,0.0267908,0.0596469,999,0.838742,-0.685805,1.05955,0.838742,0.685805,3.58726,79.30000000000001,3.0500000000000003,81,3.1153846153846154,,,,,,,,,,,,,,,,,,,Alan Rangel,19524,660604
Bryse Wilson,PHI,1.04331,1.61571,0.791565,5.10923,9.73794,2.92744,0,0.347465,0.0304748,23.9096,103.726,26.1099,14.7536,13.5733,4.08641,7.07408,0.363141,0.965289,16.5247,6.22021,2.66281,2.33596,1.5382,0.159311,0.0681996,0.091111585,0.272868,1.38789,0.29335,0.671099,,,4.98343,0.0217442,-0.043089,999,0.771872,0.866917,1.0421,0.771872,-0.866917,3.61054,70.80000000000004,2.9500000000000015,78,3.25,,,,,,,,,,,,,,,,,,,Bryse Wilson,19990,669060
Jackson Jobe,DET,0.588516,0.411331,0.236857,4.27358,2.78597,1.11804,0,0,0,8.69983,37.7635,7.85814,4.49027,4.13105,1.18501,4.2077,0.0785883,0.381108,7.04464,7.2877,4.35287,1.67423,1.2259,0.186546,0.111422,0.075124055,0.236872,1.3869,0.267513,0.727942,,,4.86877,0.0199908,0.131746,999,1.3554,0.567459,1.33924,1.3554,-0.567459,3.21434,35.500000000000014,3.944444444444446,34,3.7777777777777777,,,,,,,,,,,,,,,,,,,Jackson Jobe,30203,695549
Jared Lyons,CIN,0.0823672,0.702438,0.377794,5.37654,1.27169,1.27169,0,0,0,6.45965,28.5099,6.80252,4.19451,3.85895,1.15768,2.79618,0.02545,0.113636,4.89576,6.82108,3.89581,1.75088,1.61295,0.171721,0.0980773,0.073643878,0.265722,1.48595,0.288788,0.67739,,,5.30054,0.0187282,-0.00108014,999,0.546077,-1.20387,1.36368,0.546077,1.20387,3.18175,14.90000000000001,2.4833333333333347,18,3,,,,,,,,,,,,,,,,,,,Jared Lyons,sa3020483,805723
Marco Gonzales,SDP,0.115318,0.476918,0.388851,4.958,1.44748,1.44748,0,0,0,7.039,30.6752,7.54519,4.2149,3.87771,1.19746,2.47051,0.0542851,0.176028,4.81591,6.15758,3.15877,1.94936,1.53106,0.156997,0.0805377,0.076459132,0.269195,1.42289,0.288332,0.695601,,,5.10626,0.0179686,0.036766,999,0.72277,1.31145,1.37675,0.72277,-1.31145,3.16433,22.7,3.242857142857143,26,3.7142857142857144,,,,,,,,,,,,,,,,,,,Marco Gonzales,15467,594835
Jack Kochanowicz,LAA,1.00203,1.81429,0.897342,4.93473,17.5822,2.8988,0,0.915231,0,29.9616,133.502,32.4875,17.8566,16.428,3.83207,11.6534,1.01258,2.1731,19.0626,5.72611,3.5005,1.6358,1.1511,0.142789,0.0872898,0.055498756,0.271463,1.47325,0.296086,0.677851,,,4.90978,0.0120436,-0.0871487,999,2.24671,-1.02399,0.937147,2.24671,1.02399,3.75047,89.60000000000001,2.986666666666667,98,3.2666666666666666,,,,,,,,,,,,,,,,,,,Jack Kochanowicz,27688,686799
Cole Irvin,LAD,0.154622,0.372126,0.0220019,5.03182,2.69484,1.42708,0.0011912,0,0,8.92345,38.6903,9.85777,5.42285,4.98902,1.51967,2.42856,0.0822678,0.436687,6.01241,6.06398,2.44939,2.47571,1.5327,0.155399,0.0627693,0.092629232,0.275164,1.37686,0.294706,0.675619,,,4.96476,0.00821911,0.0344651,999,0.653348,0.11898,1.35061,0.653348,-0.11898,3.19918,22.000000000000007,2.444444444444445,25,2.7777777777777777,,,,,,,,,,,,,,,,,,,Cole Irvin,19244,608344
Yoniel Curet,PHI,0.114241,0.857599,0.35134,5.12048,2.17805,1.41605,0,0,0,7.28842,32.6794,7.03661,4.50727,4.14669,1.06942,3.8275,0.0679107,0.606006,6.30682,7.78788,4.72633,1.64777,1.32056,0.19299,0.117123,0.075867914,0.24912,1.4906,0.285926,0.678648,,,5.13685,0.00821743,-0.0590541,999,0.929528,1.43955,1.34641,0.929528,-1.43955,3.20478,18.3,2.6142857142857143,19,2.7142857142857144,,,,,,,,,,,,,,,,,,,Yoniel Curet,sa3015446,692414
Gunnar Hoglund,ATH,1.74433,2.37624,1.84483,4.89482,16.9315,5.0352,0,0.681093,0.61093,39.7073,170.678,40.5508,23.4734,21.5956,6.80027,12.9029,0.41568,1.67634,30.7608,6.97219,2.92456,2.38401,1.54134,0.180226,0.0755979,0.1046285405755043,0.259776,1.34619,0.284723,0.682404,,,4.91365,-0.00204791,0.0593775,999,1.24059,-1.0987,0.797237,1.24059,1.0987,3.93702,124.30000000000001,3.1075000000000004,130,3.25,,,,,,,,,,,,,,,,,,,Gunnar Hoglund,31318,680684
Joel Hurtado,LAA,0.0828618,0.708668,0.349896,5.36466,1.54325,1.26732,0,0,0,6.62243,30.0636,7.44015,4.29071,3.94745,0.970429,2.84408,0.026299,0.508134,3.93223,5.34397,3.86515,1.3826,1.31883,0.130797,0.094602,0.03619501,0.278538,1.55294,0.296657,0.671495,,,5.37114,-0.00880586,0.0234718,999,0.585699,-1.25835,1.35934,0.585699,1.25835,3.18755,17.3,2.4714285714285715,18,2.5714285714285716,,,,,,,,,,,,,,,,,,,Joel Hurtado,sa3019774,805871
Riley Cornelio,WSN,0.668545,0.932929,0.705183,5.22807,3.2661,2.42535,0,0.282346,0,14.1348,63.0612,14.8634,8.92485,8.21087,2.27915,6.4243,0.0557627,0.64116,9.98979,6.36076,4.09052,1.555,1.45119,0.158414,0.101874,0.056540042,0.265439,1.50605,0.287794,0.683148,,,5.31739,-0.00971366,-0.0271739,999,0.520075,0.284594,1.17605,0.520075,-0.284594,3.43193,39,2.7857142857142856,43,3.0714285714285716,,,,,,,,,,,,,,,,,,,Riley Cornelio,sa3020830,683000
Blake Walston,ARI,0.726435,0.508442,0.160296,4.79956,4.98087,0.821462,0,0.524786,0,9.46846,42.6235,9.52071,5.48846,5.04938,1.28614,4.78474,0,0.764861,8.59189,8.1668,4.54801,1.79569,1.22251,0.201576,0.112256,0.089320429,0.256803,1.51085,0.302787,0.705086,,,4.84448,-0.0146403,0.0301926,999,1.07001,-0.605654,1.26278,1.07001,0.605654,3.3163,32.30000000000001,3.5888888888888903,36,4,,,,,,,,,,,,,,,,,,,Blake Walston,26270,686796
Casey Lawrence,SEA,0.132001,0.668473,0.393028,5.28297,1.58545,1.34291,0,0.0342286,0,7.4191,32.2683,8.52172,4.73368,4.35499,1.38802,1.91374,0.0728264,0.243276,3.73982,4.53673,2.32153,1.9542,1.68379,0.115898,0.0593071,0.056590684,0.283007,1.40657,0.285537,0.671411,,,5.43132,-0.022249,-0.10829,999,0.761768,-0.822184,1.37167,0.761768,0.822184,3.17111,18.1,2.585714285714286,24,3.4285714285714284,,,,,,,,,,,,,,,,,,,Casey Lawrence,11121,596271
Triston McKenzie,SDP,0.10474,0.351075,0.129187,5.26693,2.82383,0.768022,0,0,0,6.30491,27.6681,5.76032,4.01057,3.68973,1.1436,3.35724,0.0276437,0.203274,5.64963,8.06461,4.79231,1.68282,1.63244,0.204193,0.121339,0.082853258,0.238942,1.4461,0.26664,0.679435,,,5.39513,-0.0297711,-0.0431364,999,1.71759,-1.61258,1.36703,1.71759,1.61258,3.17729,19.500000000000007,3.2500000000000013,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,Triston McKenzie,18000,663474
Antonio Senzatela,COL,2.02727,3.81608,1.14914,5.50527,33.8142,5.45588,0,1.67926,0,66.2516,297.897,79.9823,44.0499,40.5259,11.0047,22.2267,0.892545,2.89597,41.252,5.60391,3.0194,1.85597,1.49494,0.138477,0.074612,0.063865356,0.293218,1.54274,0.312798,0.670017,,,5.18678,-0.134943,-0.0768742,999,2.98379,0.0759404,0.655616,2.98379,-0.0759404,4.12584,160.10000000000008,2.425757575757577,202,3.0606060606060606,,,,,,,,,,,,,,,,,,,Antonio Senzatela,15488,622608
Ky Bush,CHW,0.875354,1.454,0.0721959,5.26214,4.742,3.98224,0,0,0,18.0019,82.5923,18.4127,11.4406,10.5254,3.19916,11.0685,0.250535,0.725679,12.6483,6.32348,5.53365,1.14273,1.59941,0.153141,0.134013,0.019128039479255676,0.260073,1.63767,0.276858,0.721554,,,6.00567,-0.136511,0.0141676,999,3.25799,-0.455334,1.04298,3.25799,0.455334,3.60936,39.500000000000014,2.194444444444445,41,2.2777777777777777,,,,,,,,,,,,,,,,,,,Ky Bush,29823,681066
