Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Mason Miller,SDP,3.142,2.24662,0.0519056,2.48444,59.5553,0.070982,32.9847,2.30706,3.95718,64.1259,252.428,39.1441,19.2411,17.7018,5.66074,24.4397,1.52766,2.23805,98.3669,13.8057,3.43009,4.02487,0.794479,0.389683,0.0968186,0.292864166,0.173396,0.991548,0.275079,0.796688,,,2.46285,1.37615,1.50034,29.56999969482422,2.91439,-0.861535,2.15739,2.91439,0.861535,2.12348,589.4000000000001,9.209375000000001,533,8.328125,,,,,,,,,,,,,,,,,,,Mason Miller,31757,695243
Cade Smith,CLE,4.89868,3.67809,0,2.93044,66.5045,0,31.7514,3.11249,4.9447,68.3798,274.403,52.3451,24.2008,22.2648,5.56991,19.5803,1.52073,3.49236,88.2997,11.6218,2.57711,4.50962,0.733099,0.321788,0.071356,0.2504323869943619,0.208272,1.05185,0.297059,0.744213,,,2.62369,1.31625,1.12123,40.869998931884766,1.96175,0.759568,1.93792,1.96175,-0.759568,2.4161,573.2,8.429411764705883,541,7.955882352941177,,,,,,,,,,,,,,,,,,,Cade Smith,27867,671922
Grant Taylor,CHW,3.85788,4.32772,0.656976,3.43683,67.0989,2.40172,6.51897,14.4278,2.45281,80.3809,334.803,66.7879,33.3642,30.695,6.69183,31.3761,1.61769,2.59012,95.9743,10.7459,3.51309,3.05883,0.749263,0.286659,0.0937151,0.1929435208439827,0.222007,1.22124,0.303254,0.729765,,,3.09712,1.2087,1.01314,497.44000244140625,5.13494,-1.30532,0.721166,5.13494,1.30532,4.03845,512.7,6.40875,490,6.125,,,,,,,,,,,,,,,,,,,Grant Taylor,33927,691799
Jhoan Duran,PHI,5.09191,3.88308,0,2.87984,65.4948,0,32.4727,1.96242,4.40509,66.5425,271.528,54.4187,23.144,21.2925,4.94141,19.952,2.3754,3.51808,76.5328,10.3512,2.69854,3.83586,0.668335,0.28186,0.0734804,0.208379865,0.219379,1.11764,0.297012,0.759446,,,2.85836,1.1451,1.31215,41.61000061035156,2.31781,0.62206,2.0342,2.31781,-0.62206,2.28774,543.9,8.117910447761194,520,7.7611940298507465,,,,,,,,,,,,,,,,,,,Jhoan Duran,21029,661395
Griffin Jax,TBR,3.52136,4.03201,0,3.09322,62.0352,0.10829,14.0318,13.2235,5.5782,62.9117,253.752,50.3865,23.5024,21.6222,6.09057,17.4188,1.71415,2.32991,79.6655,11.3968,2.49189,4.57354,0.871302,0.31395,0.0686449,0.24530533701181412,0.215324,1.07778,0.298797,0.747369,,,2.80281,1.09721,0.919849,167.92999267578125,2.45128,-0.315948,1.2367,2.45128,0.315948,3.35107,487.4000000000001,7.736507936507938,462,7.333333333333333,,,,,,,,,,,,,,,,,,,Griffin Jax,20253,643377
Edwin Díaz,LAD,4.73965,2.98649,0,3.04352,61.4296,0,36.1,1.49066,4.92853,64.0294,258.556,46.5323,23.5356,21.6528,6.47,21.9043,0.717815,3.96416,87.5932,12.3121,3.07888,3.99891,0.909426,0.338778,0.0847177,0.2540605142712593,0.199978,1.06883,0.288999,0.756181,,,2.92475,1.00856,0.974462,33.459999084472656,1.45219,0.264849,2.19289,1.45219,-0.264849,2.07614,559.5999999999999,8.743749999999999,524,8.1875,,,,,,,,,,,,,,,,,,,Edwin Diaz,14710,621242
Bryan Abreu,HOU,3.16397,2.6058,0,3.12912,64.8945,0,9.42402,20.4081,4.34478,67.4715,279.1,50.9836,25.4984,23.4585,6.68347,27.7692,0.72155,3.8229,90.277,12.042,3.70412,3.25098,0.891507,0.323457,0.0994954,0.22396202385425568,0.205988,1.1672,0.29426,0.7674,,,3.15155,0.995037,0.976828,202.49000549316406,0.701764,-0.331448,1.01893,0.701764,0.331448,3.64143,486.0999999999999,7.255223880597014,453,6.7611940298507465,,,,,,,,,,,,,,,,,,,Bryan Abreu,16609,650556
Aroldis Chapman,BOS,4.1672,3.40537,0,3.02292,58.1764,0,30.2652,2.52668,3.98595,57.8212,236.472,41.4711,21.1098,19.421,5.22776,24.7718,0.752971,1.96955,79.3098,12.3448,3.85579,3.20162,0.813714,0.335388,0.104756,0.2306319698691368,0.197735,1.14565,0.289499,0.765954,,,2.95467,0.973589,1.01519,62.689998626708984,1.38903,0.019308,1.94591,1.38903,-0.019308,2.40546,500.1,8.622413793,464,8,,,,,,,,,,,,,,,,,,,Aroldis Chapman,10233,547973
Devin Williams,NYM,4.55866,4.20314,0,3.17798,63.822,0,31.1353,3.2819,3.93111,64.5881,264.777,47.2938,24.7898,22.8067,5.6282,26.7872,1.16079,3.21921,83.7782,11.674,3.73265,3.12755,0.784259,0.31641,0.101169,0.21524128317832947,0.201447,1.14698,0.286629,0.744562,,,3.06747,0.916659,0.924229,62.869998931884766,2.31739,-1.39546,1.93916,2.31739,1.39546,2.41446,530,8.153846153846153,492,7.569230769230769,,,,,,,,,,,,,,,,,,,Devin Williams,15816,642207
Jeremiah Estrada,SDP,3.7449,3.05438,0,3.38854,65.2198,0,3.01639,21.6728,2.2542,66.6023,273.577,51.3275,27.2566,25.076,8.36786,26.0642,1.72846,2.37233,87.6579,11.8453,3.52207,3.36315,1.13075,0.320414,0.0952721,0.22514226287603378,0.20938,1.162,0.288098,0.763363,,,3.41705,0.906556,0.824678,593.7899780273438,2.42004,-0.845797,0.774823,2.42004,0.845797,3.9669,459.79999999999995,6.862686567164179,426,6.358208955223881,,,,,,,,,,,,,,,,,,,Jeremiah Estrada,22210,669093
Abner Uribe,MIL,3.44937,2.60426,0,3.17677,64.7033,0,16.6459,15.7282,3.37187,66.7883,278.825,52.2551,25.6246,23.5746,5.06024,28.883,1.95969,3.6203,77.9314,10.5016,3.89211,2.69817,0.681888,0.2795,0.103589,0.1759110987186432,0.212142,1.21485,0.288955,0.749638,,,3.24639,0.869092,0.941433,163.49000549316406,2.08396,-0.65915,1.29257,2.08396,0.65915,3.27657,505.09999999999997,7.538805970149253,476,7.104477611940299,,,,,,,,,,,,,,,,,,,Abner Uribe,25327,682842
Garrett Whitlock,BOS,4.307,3.11579,0.000715856,3.35458,57.7229,0.000978949,4.3531,19.0327,2.15086,64.1131,263.002,55.5322,25.9749,23.8969,6.25138,18.0663,0.901335,2.83469,70.8944,9.95193,2.5361,3.92411,0.877549,0.269558,0.0686927,0.20086512714624405,0.229376,1.14795,0.298752,0.734404,,,3.16917,0.8458,0.834888,663.4799805,1.82304,-2.27737,0.852097,1.82304,2.27737,3.86387,429.19999999999993,6.706249999999999,417,6.515625,,,,,,,,,,,,,,,,,,,Garrett Whitlock,20191,676477
Carmen Mlodzinski,PIT,3.99125,4.34521,1.10995,3.76337,46.3041,4.8813,0,3.37567,1.85829,74.2627,313.858,70.0141,33.7534,31.0531,7.39869,24.6916,0.852582,3.04805,66.8289,8.09909,2.99241,2.70654,0.896658,0.212927,0.0786712,0.13425591588020325,0.244703,1.27528,0.295508,0.722633,,,3.75111,0.821282,0.864599,999,2.08576,1.84437,0.568207,2.08576,-1.84437,4.24239,341.5,4.614864864864865,341,4.608108108108108,,,,,,,,,,,,,,,,,,,Carmen Mlodzinski,27572,669387
Andrés Muñoz,SEA,3.56923,3.17662,0,2.90735,61.2833,0,33.7159,2.20727,5.31624,62.8025,257.218,46.0024,22.0518,20.2876,4.95168,24.8993,1.97876,3.56129,77.5118,11.1079,3.56823,3.11301,0.709607,0.301346,0.0968022,0.20454412698745728,0.201096,1.12896,0.280603,0.763646,,,3.05122,0.795633,0.93019,40.79999923706055,1.43078,3.1571,2.20703,1.43078,-3.1571,2.0573,532.1,8.446031746031746,497,7.888888888888889,,,,,,,,,,,,,,,,,,,Andres Munoz,20373,662253
David Bednar,NYY,4.05611,4.06771,0,3.35321,59.7238,0,31.7214,2.2185,4.13655,60.6117,247.111,48.5191,24.5463,22.5826,6.58758,20.038,1.70773,2.17394,72.4034,10.7509,2.97537,3.6133,0.978165,0.292999,0.081089,0.2119101956486702,0.215737,1.13109,0.287383,0.74174,,,3.25834,0.791232,0.707359,62.790000915527344,2.27535,-0.910921,2.06164,2.27535,0.910921,2.25115,483.9000000000001,7.932786885245903,460,7.540983606557377,,,,,,,,,,,,,,,,,,,David Bednar,19569,670280
Will Vest,DET,4.28019,3.65544,0,3.34828,61.8467,0.0628925,7.51015,15.1049,4.38558,64.6993,268.333,57.2276,26.1632,24.0702,5.57699,20.4155,1.17639,2.4145,65.5135,9.11326,2.83989,3.20901,0.775788,0.24415,0.0760827,0.16806764155626297,0.233104,1.20006,0.296141,0.737161,,,3.28914,0.774819,0.785747,533.8200073242188,1.28053,-0.519798,0.903333,1.28053,0.519798,3.79556,425.00000000000006,6.538461538461539,413,6.3538461538461535,,,,,,,,,,,,,,,,,,,Will Vest,19769,676684
Adrian Morejon,SDP,5.32732,4.25221,0,3.42329,63.0448,0,2.67253,16.1312,2.25241,65.1044,269.122,57.5524,26.9168,24.7635,5.99511,20.3282,1.47003,1.78742,64.8663,8.96708,2.81016,3.19095,0.828761,0.24103,0.0755352,0.16549427807331085,0.233,1.19624,0.292698,0.733424,,,3.35863,0.766745,0.716383,730.1500244140625,1.50903,-0.123732,0.749361,1.50903,0.123732,4.00085,399.40000000000003,6.144615384615385,390,6,,,,,,,,,,,,,,,,,,,Adrian Morejon,20039,670970
Hunter Harvey,CHC,3.04309,2.49379,0,3.34897,50.2185,0,3.63283,15.8875,2.76463,52.4406,213.861,44.5188,21.2104,19.5135,5.41199,14.9045,0.893,2.05534,56.1268,9.63263,2.55795,3.76577,0.928821,0.262446,0.0696925,0.1927531287074089,0.226098,1.13315,0.288906,0.73704,,,3.30641,0.765467,0.635432,737.9699707,1.95233,-0.552844,1.04079,1.95233,0.552844,3.61228,351.3,6.755769230769231,340,6.538461538461538,,,,,,,,,,,,,,,,,,,Hunter Harvey,15507,640451
Orion Kerkering,PHI,5.2018,4.01452,0,3.50471,62.9388,0.0795214,1.72374,16.0405,4.20273,63.188,264.609,54.3654,26.7458,24.6062,6.08951,22.6285,1.44779,3.7385,67.3307,9.59006,3.22303,2.97547,0.867342,0.254453,0.0855168,0.16893624514341354,0.228194,1.21849,0.292897,0.733885,,,3.50868,0.753505,0.685345,999,1.60663,0.60719,0.674571,1.60663,-0.60719,4.10057,379.0000000000001,6.015873015873018,364,5.777777777777778,,,,,,,,,,,,,,,,,,,Orion Kerkering,31776,689147
Ben Brown,CHC,2.8031,3.19249,1.41095,3.76983,33.3862,2.55181,0.0145768,1.06488,0.356471,52.7823,218.893,46.1046,24.0314,22.1089,6.10727,17.0216,0.68643,1.99866,58.7653,10.0202,2.90238,3.4524,1.04136,0.268466,0.077762,0.19070391356945038,0.23067,1.19597,0.296276,0.716336,,,3.49368,0.74213,0.556131,724.6900024414062,2.79082,-0.126658,0.831722,2.79082,0.126658,3.89104,263.80000000000007,4.977358490566039,252,4.754716981132075,,,,,,,,,,,,,,,,,,,Ben Brown,23590,676962
Matt Strahm,KCR,3.82962,3.04162,0,3.51435,60.907,0.120563,2.35545,18.8937,3.34943,62.9378,257.58,52.8027,26.7132,24.5762,7.68997,18.6948,1.23405,2.93355,68.5177,9.79791,2.67333,3.66506,1.09965,0.266005,0.0725787,0.19342665374279022,0.223786,1.136,0.282407,0.737414,,,3.57715,0.73606,0.608262,730.8499755859375,1.78514,0.687054,0.859251,1.78514,-0.687054,3.85433,388.00000000000006,6.158730159,369,5.857142857142857,,,,,,,,,,,,,,,,,,,Matt Strahm,13799,621381
Matt Brash,SEA,3.19549,3.04538,0,3.17956,59.6883,0.0695321,4.02942,19.4066,1.72963,60.7067,252.923,49.7325,23.3117,21.4468,5.0382,23.6101,1.51759,2.92392,71.9077,10.6606,3.50028,3.04563,0.746932,0.284306,0.0933489,0.19095758348703384,0.219677,1.20815,0.299072,0.754738,,,3.15628,0.713396,0.709697,737.2100219726562,1.52026,-0.16287,0.940839,1.52026,0.16287,3.74555,418.9000000000001,6.867213115,399,6.540983606557377,,,,,,,,,,,,,,,,,,,Matt Brash,25756,666374
José Alvarado,PHI,4.54552,3.00262,0,3.51739,56.2228,0,4.21846,13.4058,3.50148,57.0209,238.415,49.4728,24.2228,22.285,5.59525,21.2314,1.16715,2.20845,64.1802,10.13,3.3511,3.02289,0.883136,0.269196,0.0890525,0.180143341,0.230133,1.23997,0.302188,0.739315,,,3.39289,0.711917,0.663598,999,1.80004,-0.734562,0.729603,1.80004,0.734562,4.0272,351.5999999999999,6.168421052631578,338,5.9298245614035086,,,,,,,,,,,,,,,,,,,Jose Alvarado,17780,621237
Trevor Megill,MIL,4.24156,3.32832,0,3.4496,60.5365,0,19.8202,7.84718,5.69159,62.5742,257.444,51.2697,26.0696,23.984,7.15777,21.9085,2.26549,2.14612,74.986,10.7852,3.15109,3.42268,1.0295,0.291271,0.0851001,0.20617040246725082,0.219674,1.16946,0.291657,0.745894,,,3.37874,0.709269,0.723632,137.88999938964844,1.97721,1.92228,1.35509,1.97721,-1.92228,3.19321,457.5,7.261904761904762,434,6.888888888888889,,,,,,,,,,,,,,,,,,,Trevor Megill,17722,656730
Josh Hader,HOU,3.91905,3.03168,0,3.24558,49.5449,0,26.7661,1.39179,2.68549,52.019,209.026,36.739,20.3903,18.7591,6.87961,18.8783,0.82294,2.03372,70.2689,12.1575,3.2662,3.7222,1.19027,0.336172,0.0903154,0.24585703760385513,0.195302,1.06917,0.269087,0.76604,,,3.35877,0.702411,0.695013,108.7699966430664,1.8611,-0.0396827,1.81014,1.8611,0.0396827,2.58648,418.49999999999994,8.048076923076922,385,7.403846153846154,,,,,,,,,,,,,,,,,,,Josh Hader,14212,623352
Pete Fairbanks,MIA,3.46425,3.73935,0,3.52884,59.0534,0,25.7541,3.39465,5.13467,60.5632,252.022,51.9556,25.8113,23.7464,6.16153,21.297,0.857627,2.20257,61.7834,9.18133,3.16485,2.90103,0.915634,0.245151,0.0845048,0.1606464982032776,0.227355,1.20952,0.285185,0.734084,,,3.58148,0.67841,0.671137,112.93000030517578,2.0666,-0.581145,1.81347,2.0666,0.581145,2.58204,439.40000000000015,7.203278688524593,424,6.950819672131147,,,,,,,,,,,,,,,,,,,Pete Fairbanks,17998,664126
Jose A. Ferrer,SEA,3.84638,2.32851,0,3.37756,62.8047,0,3.37125,18.6789,4.46025,65.4243,270.552,58.7952,26.6877,24.5527,4.97515,17.9781,1.23598,3.39423,60.6088,8.33755,2.47313,3.37126,0.684399,0.224019,0.0664496,0.1575690284371376,0.235955,1.17347,0.293144,0.717475,,,3.25094,0.665089,0.477826,744.5100098,3.16079,-1.92943,0.919486,3.16079,1.92943,3.77402,416.1,6.401538461538462,410,6.3076923076923075,,,,,,,,,,,,,,,,,,,Jose A. Ferrer,24017,678606
Ryan Walker,SFG,4.07186,4.09666,0,3.5313,59.8143,0.177046,23.4184,4.36957,4.39311,61.607,258.74,55.5425,26.2745,24.1726,5.53871,19.2776,1.2241,4.34203,64.2889,9.39179,2.81621,3.3349,0.809135,0.248469,0.0745057,0.17396362125873566,0.23623,1.21447,0.302517,0.723849,,,3.367,0.660244,0.657801,160.02000427246094,2.30896,-0.429578,1.62436,2.30896,0.429578,2.83419,429.4,6.925806451612903,422,6.806451612903226,,,,,,,,,,,,,,,,,,,Ryan Walker,20423,676254
Gabe Speier,SEA,2.97449,2.83367,0,3.34849,60.8394,0,1.38855,19.2766,3.39015,57.9475,234.335,46.3285,23.4344,21.5596,6.28837,16.4656,1.7115,2.91419,68.5078,10.6402,2.55732,4.16066,0.976665,0.292349,0.070265,0.22208405286073685,0.215526,1.08364,0.285676,0.729014,,,3.18471,0.659461,0.548046,999,2.10805,-0.914518,1.05351,2.10805,0.914518,3.59532,397.80000000000007,6.858620689655174,374,6.448275862068965,,,,,,,,,,,,,,,,,,,Gabe Speier,17170,642100
Robert Suarez,ATL,4.48854,4.53397,0,3.59881,64.2763,0,11.1871,13.9464,4.85813,65.9985,270.924,57.3769,28.6855,26.3907,7.64917,19.6768,1.91342,2.24431,68.9486,9.4023,2.68326,3.50406,1.04309,0.254494,0.0726285,0.18186582624912262,0.230427,1.16751,0.288435,0.729042,,,3.54886,0.64124,0.612254,204.9499969482422,2.14513,1.90872,0.943589,2.14513,-1.90872,3.74188,424.8000000000001,6.436363636363638,409,6.196969696969697,,,,,,,,,,,,,,,,,,,Robert Suarez,30115,663158
Chris Martin,TEX,2.90914,2.75635,0,3.4656,49.5603,0,7.0055,13.2898,2.58591,50.5711,206.673,46.9419,21.1665,19.4732,5.72187,10.8125,1.56352,1.87277,49.8843,8.87777,1.92428,4.61356,1.01831,0.241368,0.0523171,0.18905102089047432,0.241984,1.14205,0.297872,0.735526,,,3.38571,0.635467,0.516988,677.3300170898438,0.835443,-0.811246,1.11472,0.835443,0.811246,3.51371,329.40000000000003,6.458823529411766,325,6.372549019607843,,,,,,,,,,,,,,,,,,,Chris Martin,11847,455119
Drew Anderson,DET,3.64654,3.4238,2.00657,3.90733,40.3458,2.74403,0,3.34716,0,62.7471,266.164,53.8046,29.6104,27.2415,7.34543,26.5206,1.22468,3.24496,71.8524,10.306,3.80393,2.7093,1.05358,0.269955,0.0996402,0.1703149601817131,0.227601,1.28014,0.29554,0.724067,,,3.78987,0.631537,0.444134,999,2.23275,-0.433335,0.508748,2.23275,0.433335,4.32167,305.70000000000005,4.852380952380953,290,4.603174603174603,,,,,,,,,,,,,,,,,,,Drew Anderson,15130,623454
Garrett Cleavinger,TBR,3.72561,3.46412,0,3.36655,62.1107,0,7.73016,19.987,4.05729,61.6451,254.759,47.7461,25.0642,23.059,7.1111,22.4757,0.839937,4.19685,75.0434,10.9561,3.28138,3.33887,1.0382,0.294566,0.0882234,0.20634272694587708,0.209333,1.13913,0.278452,0.749302,,,3.4981,0.612097,0.761436,574.25,2.17694,-0.252777,0.929876,2.17694,0.252777,3.76017,439.8999999999999,7.095161290322579,411,6.629032258064516,,,,,,,,,,,,,,,,,,,Garrett Cleavinger,17897,664076
Jeff Hoffman,TOR,4.43293,3.97255,0,3.59037,61.3561,0,26.1643,2.75818,4.28193,62.0102,256.106,50.0468,26.8889,24.7378,8.29166,22.2903,1.40831,3.3191,73.816,10.7135,3.23515,3.31158,1.20343,0.288225,0.0870354,0.2011893019080162,0.217126,1.16653,0.28139,0.74838,,,3.73161,0.60871,0.495769,108.4800033569336,2.02433,-2.07935,1.70076,2.02433,2.07935,2.73232,445.4,7.183870967741935,421,6.790322580645161,,,,,,,,,,,,,,,,,,,Jeff Hoffman,17432,656546
Ryan Helsley,BAL,3.93087,3.513,0,3.53618,60.0519,0,28.6059,1.67338,6.86414,62.5708,260.542,53.15,26.7224,24.5846,7.1029,23.3548,1.84837,1.95625,70.4831,10.1381,3.35929,3.01792,1.02166,0.270525,0.0896394,0.180885449,0.225948,1.22269,0.292094,0.747925,,,3.57152,0.596796,0.52542,84.18000030517578,2.44229,-2.63151,1.9058,2.44229,2.63151,2.45893,460.3,7.306349206349206,442,7.015873015873016,,,,,,,,,,,,,,,,,,,Ryan Helsley,18138,664854
Alex Vesia,LAD,3.92218,3.08014,0,3.55828,60.9339,0,2.10109,21.9147,3.00675,60.6771,251.079,47.1245,26.0756,23.9895,8.18029,24.5236,1.95184,2.86085,75.4571,11.1923,3.63749,3.07692,1.21335,0.300531,0.0976728,0.20285850763320923,0.210664,1.18081,0.278059,0.757072,,,3.75453,0.58815,0.603651,999,1.4981,0.580474,0.719909,1.4981,-0.580474,4.04012,394.8000000000001,6.472131147540986,365,5.983606557377049,,,,,,,,,,,,,,,,,,,Alex Vesia,25007,681911
Aaron Bummer,ATL,3.64381,2.79997,0,3.70118,57.1026,0.128234,0.171915,8.94034,1.16161,60.719,259.789,56.6371,27.1415,24.9702,4.45896,21.8935,2.14398,4.5661,61.6526,9.13837,3.24513,2.81602,0.660924,0.237318,0.0842741,0.15304367244243622,0.242734,1.29334,0.312037,0.710893,,,3.36637,0.58807,0.545813,999,1.62099,-0.962331,0.659642,1.62099,0.962331,4.12048,333.0000000000001,5.459016393442625,332,5.442622950819672,,,,,,,,,,,,,,,,,,,Aaron Bummer,16258,607481
Tanner Scott,LAD,4.22749,3.66775,0,3.54519,61.6299,0,5.00456,18.8982,6.13679,63.1514,265.142,52.6644,27.0391,24.876,6.86676,25.605,1.76275,3.10262,70.8788,10.1013,3.64909,2.76817,0.978614,0.267323,0.0965706,0.17075280845165253,0.222744,1.23939,0.288599,0.746189,,,3.66771,0.583971,0.608218,707.8499755859375,1.90582,-0.148324,0.710095,1.90582,0.148324,4.05321,398.3,6.322222222222222,380,6.031746031746032,,,,,,,,,,,,,,,,,,,Tanner Scott,17586,656945
Fernando Cruz,NYY,3.40375,3.5858,0,3.65087,56.7472,0.0651817,1.41172,18.2849,1.85454,57.8862,242.802,45.1134,25.5236,23.4817,7.07184,26.4684,0.992829,2.77164,77.5626,12.0592,4.11524,2.93038,1.09951,0.319448,0.109012,0.21043545752763748,0.211242,1.2366,0.295061,0.746714,,,3.55888,0.561912,0.441857,999,2.84464,-0.932208,0.657604,2.84464,0.932208,4.12319,372.1,6.415517241379311,345,5.948275862068965,,,,,,,,,,,,,,,,,,,Fernando Cruz,7048,518585
Louis Varland,TOR,3.57483,3.19853,0.254638,3.7702,57.8154,0.348223,3.49774,14.6041,1.04184,64.881,270.352,59.9713,29.5428,27.1794,8.04862,19.0618,1.04616,2.46601,65.0912,9.02916,2.64416,3.41475,1.11647,0.240765,0.0705073,0.17025770246982574,0.241019,1.21812,0.295546,0.730322,,,3.73674,0.559761,0.342597,729.9799805,3.28393,-0.628911,0.717709,3.28393,0.628911,4.04306,368.6,5.670769230769231,363,5.584615384615384,,,,,,,,,,,,,,,,,,,Louis Varland,27691,686973
Daniel Palencia,CHC,3.30405,3.40864,0,3.71398,61.9173,0,28.6916,3.2666,3.79194,64.2363,270.541,54.1838,28.8131,26.508,6.78217,26.1198,1.03979,3.38223,71.0733,9.95792,3.65959,2.72105,0.950235,0.262708,0.0965468,0.1661616414785385,0.224793,1.25013,0.290482,0.727179,,,3.67265,0.552331,0.455577,114.79000091552734,2.30899,-0.605014,1.95668,2.30899,0.605014,2.39109,459.1,7.1734375,441,6.890625,,,,,,,,,,,,,,,,,,,Daniel Palencia,27914,694037
Bryan King,HOU,3.8173,3.09809,0,3.6122,62.2563,0,0.570607,19.5403,1.72456,63.4014,262.909,56.9895,27.6592,25.4465,7.32078,17.9518,0.784982,3.46998,62.8012,8.91481,2.54831,3.49832,1.03921,0.23887,0.0682815,0.17058876901865005,0.235994,1.18202,0.289841,0.730878,,,3.66877,0.54588,0.445447,999,1.49886,1.10842,0.795263,1.49886,-1.10842,3.93965,379.90000000000003,6.030158730158731,372,5.904761904761905,,,,,,,,,,,,,,,,,,,Bryan King,25890,687911
Raisel Iglesias,ATL,3.94992,3.46516,0,3.63789,61.9663,0,26.2266,4.06759,3.98238,63.4263,258.828,55.9286,27.8669,25.6376,7.88623,16.753,1.45185,2.19229,67.1102,9.52273,2.3772,4.00586,1.11903,0.259284,0.0647263,0.19455816596746445,0.233149,1.14592,0.291366,0.727029,,,3.53145,0.543521,0.551861,98.26000213623047,1.97621,1.11575,1.77609,1.97621,-1.11575,2.63188,445.20000000000005,7.066666666666667,434,6.888888888888889,,,,,,,,,,,,,,,,,,,Raisel Iglesias,17130,628452
Edwin Uceta,TBR,4.51055,3.286,0,3.692,60.5992,0,11.7716,15.8149,1.81247,65.9798,273.776,53.6599,29.42,27.0664,8.42606,23.9085,1.8994,4.17509,78.3271,10.6842,3.26125,3.27612,1.14936,0.2861,0.0873289,0.19877088069915771,0.218403,1.17564,0.284599,0.732051,,,3.69797,0.535855,0.563456,415.3399963378906,0.918922,-0.086156,0.879542,0.918922,0.086156,3.82728,445.60000000000014,6.751515151515154,422,6.393939393939394,,,,,,,,,,,,,,,,,,,Edwin Uceta,20539,670955
Dylan Lee,ATL,3.17555,3.01559,0,3.59475,63.2107,0,1.64699,16.9484,3.44387,64.8661,264.51,57.1392,28.1615,25.9086,8.98246,17.7479,1.50679,1.33718,71.0634,9.85985,2.46248,4.00404,1.24629,0.268661,0.0670975,0.20156322419643402,0.232817,1.15449,0.29119,0.749869,,,3.62693,0.53082,0.660358,999,0.965289,1.43774,0.849178,0.965289,-1.43774,3.86776,385.09999999999997,5.924615384615384,371,5.707692307692308,,,,,,,,,,,,,,,,,,,Dylan Lee,19996,669276
Lucas Erceg,KCR,4.48156,4.61172,0,3.7051,58.9559,0,3.64273,18.548,4.27068,61.5373,260.681,55.5086,27.5365,25.3336,5.4878,22.2841,1.62617,3.81445,59.0661,8.63858,3.25911,2.65059,0.802605,0.226584,0.0854843,0.14109978824853897,0.236628,1.26416,0.294191,0.716822,,,3.6471,0.529456,0.451031,697.9699707,1.19213,1.26977,0.688121,1.19213,-1.26977,4.0825,387.69999999999993,6.253225806451612,381,6.145161290322581,,,,,,,,,,,,,,,,,,,Lucas Erceg,19360,668674
Caleb Thielbar,CHC,3.58591,3.34423,0,3.73629,62.6537,0,1.54931,18.8745,1.63114,60.3836,248.816,52.3875,27.2477,25.0679,7.66442,19.2864,1.11079,1.42549,62.1922,9.26957,2.87458,3.22467,1.14236,0.249953,0.0775128,0.17244024574756622,0.229665,1.18698,0.282615,0.728972,,,3.75432,0.516861,0.446339,999,1.66082,-1.59883,0.768984,1.66082,1.59883,3.97469,360.40000000000003,6.006666666666667,346,5.766666666666667,,,,,,,,,,,,,,,,,,,Caleb Thielbar,10078,573204
Jared Koenig,MIL,4.72084,3.46524,0,3.51746,60.0887,0.201225,1.53081,18.3321,2.22312,62.7061,262.762,55.8875,26.6385,24.5074,6.64439,21.3207,1.49378,3.07902,63.348,9.09212,3.06008,2.9712,0.953646,0.241085,0.0811405,0.15994451940059662,0.234464,1.23127,0.29247,0.744701,,,3.65949,0.514438,0.619904,999,1.34499,-0.894603,0.712177,1.34499,0.894603,4.05043,370.5,5.880952380952381,360,5.714285714285714,,,,,,,,,,,,,,,,,,,Jared Koenig,27517,657649
Camilo Doval,NYY,4.06197,3.44991,0,3.64396,61.0585,0,4.74688,15.5587,4.53448,62.1032,265.612,51.5426,27.3311,25.1446,5.27952,30.0906,1.57629,3.25808,69.1148,10.0161,4.36073,2.29689,0.765109,0.26021,0.113288,0.1469220444560051,0.221915,1.31448,0.293048,0.731422,,,3.62545,0.514379,0.554235,730.3900146484375,1.84077,-2.54571,0.676748,1.84077,2.54571,4.09767,390.09999999999997,6.291935483870967,373,6.016129032258065,,,,,,,,,,,,,,,,,,,Camilo Doval,21992,666808
Aaron Ashby,MIL,3.58317,3.37118,0,3.5958,55.7938,0.407052,0.722889,11.6318,1.22839,67.116,288.118,59.0671,29.1468,26.815,5.40592,30.2033,0.737758,3.54012,69.4463,9.31249,4.05015,2.29929,0.724914,0.241034,0.10483,0.13620463013648987,0.232205,1.33009,0.298911,0.735888,,,3.62108,0.513928,0.630044,999,2.82002,0.099355,0.667615,2.82002,-0.099355,4.10985,369.9,5.520895522388059,359,5.358208955223881,,,,,,,,,,,,,,,,,,,Aaron Ashby,23550,676879
