All Starting Pitchers   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
FA,Mitch Keller SP | PIT ,168,30,30,17,0,9,11,0,0,0,147,48,160,3.75,1.24,430
FA,Bailey Ober SP | MIN ,163,29,29,13,1,9,8,0,0,0,153,36,159,4.14,1.20,438
FA,"Joey Cantillo SP,RP | CLE ",134,26,26,4,0,7,8,0,0,0,151,52,117,3.49,1.26,455
Los Pollos,"Jeffrey Springs SP,RP | ATH ",143,27,27,13,0,10,8,0,0,0,119,43,132,3.78,1.22,458
American Double IPAs,"Brayan Bello SP,RP | BOS ",145,26,26,14,1,10,8,0,0,0,118,48,134,3.60,1.26,463
FA,Johan Oviedo SP | BOS ,131,26,26,6,0,8,5,0,0,0,129,46,108,3.78,1.18,465
FA,"Luis Morales SP,RP | ATH",155,29,29,11,0,10,9,0,0,0,141,53,142,4.06,1.26,469
The Powers of Matthew Starr,"Braxton Ashcraft SP,RP | PIT ",127,26,26,6,0,7,7,0,0,0,127,39,114,3.33,1.20,470
FA,Slade Cecconi SP | CLE ,145,26,26,12,0,7,7,0,0,0,121,42,122,3.72,1.13,486
Izzy Alcantara's New Backstop Busters,"Chad Patrick SP,RP | MIL ",129,26,26,6,0,6,5,0,0,0,138,46,116,3.35,1.26,508
AIDS,Brandon Pfaadt SP | ARI ,144,26,26,11,0,10,7,0,0,0,128,35,147,4.12,1.26,511
Northeastern Oklahoma A&M,David Peterson SP | NYM ,149,26,26,14,1,9,4,0,0,0,130,54,143,3.62,1.32,516
FA,"Steven Matz SP,RP | TB",129,26,26,6,0,8,6,0,0,0,113,36,123,3.56,1.23,519
FA,"Davis Martin SP,RP | CHW ",146,26,26,10,0,9,8,0,0,0,109,52,134,3.64,1.27,538
FA,"Justin Sterner SP,RP | ATH",54,54,0,0,0,1,2,24,5,3,65,19,45,3.50,1.19,545
Honeynut Ichiros,Jose Soriano SP | LAA ,145,27,27,14,0,8,9,0,0,0,125,56,132,3.72,1.30,553
Brophy's Choice,"Aaron Ashby SP,RP | MIL ",92,74,0,0,0,5,2,1,0,13,105,38,77,2.64,1.25,554
The Compleat Works of Mtt McQny,Eduardo Rodriguez SP | ARI ,158,29,29,9,0,9,9,0,0,0,143,48,165,3.99,1.35,555
Honeynut Ichiros,Taj Bradley SP | MIN,142,26,26,13,0,7,8,0,0,0,137,44,134,3.99,1.25,558
